method,h,lp_norm,inside_cells,inside_cells_phase1,inside_cells_phase2,inside_cells_by_dim,all_err,full_err,cut_err,empty_err,phase1_all_err,phase1_full_err,phase1_cut_err,phase1_empty_err,phase2_all_err,phase2_full_err,phase2_cut_err,phase2_empty_err,pair_order_all,pair_order_full,pair_order_cut
Heat_2ph_2D_He1.0_Dl1.0_Dg10.0,2.0,L^2,8,1,7,"[1, 7]",0.5879634218185946,0.36449226553742076,0.46135276498578515,0.0,0.5879634218185946,0.36449226553742076,0.46135276498578515,0.0,0.05094081967205055,0.01304884491583822,0.04924118962030442,0.0,NaN,NaN,NaN
Heat_2ph_2D_He1.0_Dl1.0_Dg10.0,1.0,L^2,48,5,43,"[5, 43]",0.3016762174684043,0.21041348096417606,0.21618211585277414,0.0,0.3016762174684043,0.21041348096417606,0.21618211585277414,0.0,0.07694712431261923,0.07541827522727629,0.015262493299735853,0.0,0.9627254387533682,0.7926610616363474,1.0936231252435809
Heat_2ph_2D_He1.0_Dl1.0_Dg10.0,0.5,L^2,224,37,187,"[37, 187]",0.08555056960593353,0.07792871616508067,0.03529893988155976,0.0,0.08555056960593353,0.07792871616508067,0.03529893988155976,0.0,0.03450822571344484,0.03380884062618701,0.00691230333558519,0.0,1.8181516011487797,1.4330001855003347,2.6145504164500863
Heat_2ph_2D_He1.0_Dl1.0_Dg10.0,0.25,L^2,960,177,783,"[177, 783]",0.04454308926291712,0.04308408182542524,0.011307019693281945,0.0,0.04454308926291712,0.04308408182542524,0.011307019693281945,0.0,0.018624466472711407,0.01840823779757806,0.002829758396218624,0.0,0.9415758414190086,0.8550001102809363,1.6424061427239616
Heat_2ph_2D_He1.0_Dl1.0_Dg10.0,0.125,L^2,3968,749,3219,"[749, 3219]",0.006775222525475404,0.006620798024444573,0.0014382884930430708,0.0,0.006775222525475404,0.006620798024444573,0.0014382884930430708,0.0,0.003342633809597837,0.0033076655019213938,0.0004822340847199054,0.0,2.716861382716498,2.7020779136656965,2.9747937267331466
Heat_2ph_2D_He1.0_Dl1.0_Dg10.0,0.0625,L^2,16128,3101,13027,"[3101, 13027]",0.0031624804937114576,0.0031335594334927237,0.0004267178808934928,0.0,0.0031624804937114576,0.0031335594334927237,0.0004267178808934928,0.0,0.0014176721350765908,0.0014103859274826923,0.00014354726793431265,0.0,1.0992117498930878,1.0792027631833274,1.752998611092657
