method,h,lp_norm,inside_cells,inside_cells_phase1,inside_cells_phase2,inside_cells_by_dim,all_err,full_err,cut_err,empty_err,phase1_all_err,phase1_full_err,phase1_cut_err,phase1_empty_err,phase2_all_err,phase2_full_err,phase2_cut_err,phase2_empty_err,pair_order_all,pair_order_full,pair_order_cut
Heat_2ph_2D_He1.0_Dl10.0,2.0,L^2,8,1,7,"[1, 7]",0.7314877876602689,0.4693360922200545,0.5610686375442161,0.0,0.7314877876602689,0.4693360922200545,0.5610686375442161,0.0,0.06646643583730429,0.00988344945029593,0.06572750200546139,0.0,NaN,NaN,NaN
Heat_2ph_2D_He1.0_Dl10.0,1.0,L^2,48,5,43,"[5, 43]",0.4498034193022351,0.32131971465462694,0.31476460568216924,0.0,0.4498034193022351,0.32131971465462694,0.31476460568216924,0.0,0.039754917451690935,0.019549133451005892,0.034616251138815175,0.0,0.7015391502794663,0.5466119082706317,0.8339039483851226
Heat_2ph_2D_He1.0_Dl10.0,0.5,L^2,224,37,187,"[37, 187]",0.12193425627953101,0.11586089357352015,0.03800284456179276,0.0,0.12193425627953101,0.11586089357352015,0.03800284456179276,0.0,0.014999599202424486,0.013535430862581972,0.006463751820547943,0.0,1.8831911337226384,1.471615803548548,3.0500940080280134
Heat_2ph_2D_He1.0_Dl10.0,0.25,L^2,960,177,783,"[177, 783]",0.05719291441328957,0.05659023278311361,0.008281003117912659,0.0,0.05719291441328957,0.05659023278311361,0.008281003117912659,0.0,0.014482033090209713,0.014446680136533293,0.001011293952628734,0.0,1.0921951656763733,1.0337687198547207,2.1982299661344995
Heat_2ph_2D_He1.0_Dl10.0,0.125,L^2,3968,749,3219,"[749, 3219]",0.009629826268877598,0.009564424712853323,0.001120416833560474,0.0,0.009629826268877598,0.009564424712853323,0.001120416833560474,0.0,0.00726325087913701,0.007263022988820053,5.753605092452095e-5,0.0,2.5702547478411457,2.564802971790483,2.885769974653748
Heat_2ph_2D_He1.0_Dl10.0,0.0625,L^2,16128,3101,13027,"[3101, 13027]",0.006802303544429178,0.006802226730740329,0.0002544046204618009,0.0,0.00404593383665513,0.00403792755007796,0.0002544046204618009,0.0,0.006802303544429178,0.006802226730740329,3.232667869589271e-5,0.0,0.5014863847542111,0.49167110050617613,2.1388387862741984
