method,h,lp_norm,inside_cells,inside_cells_phase1,inside_cells_phase2,inside_cells_by_dim,all_err,full_err,cut_err,empty_err,phase1_all_err,phase1_full_err,phase1_cut_err,phase1_empty_err,phase2_all_err,phase2_full_err,phase2_cut_err,phase2_empty_err,pair_order_all,pair_order_full,pair_order_cut
Comp1Fluid_air_to_water,10.0,L^2,16,0,16,"[0, 16]",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.735287239787209e-8,7.735287239787209e-8,0.0,0.0,NaN,NaN,NaN
Comp1Fluid_air_to_water,5.0,L^2,64,0,64,"[0, 64]",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.881301123367158e-6,4.881301123367158e-6,0.0,0.0,NaN,NaN,NaN
Comp1Fluid_air_to_water,2.5,L^2,256,0,256,"[0, 256]",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00031548162314236285,0.00031548162314236285,0.0,0.0,NaN,NaN,NaN
Comp1Fluid_air_to_water,1.25,L^2,1016,0,1016,"[0, 1016]",0.8848349683112234,0.0016635030403196521,0.8848349683112234,0.0,0.8848349683112234,0.0,0.8848349683112234,0.0,0.024354985412716745,0.0016635030403196521,0.02429810840556304,0.0,NaN,NaN,NaN
Comp1Fluid_air_to_water,0.625,L^2,4082,2,4080,"[2, 4080]",0.7603782987868665,0.37825934603817574,0.6596173317922907,0.0,0.7603782987868665,0.37825934603817574,0.6596173317922907,0.0,0.028849326706818657,0.012857729363616165,0.025825616102017074,0.0,0.21869104338306414,-7.829007415809371,0.4237790945649992
Comp1Fluid_air_to_water,0.3125,L^2,16358,20,16338,"[20, 16338]",0.7506603029755671,0.5936514798517672,0.459422257768577,0.0,0.7506603029755671,0.5936514798517672,0.459422257768577,0.0,0.02981356304627232,0.021450053078855728,0.020706128668303236,0.0,0.018557166776519435,-0.6502404749826907,0.5218085537539102
