method,h,lp_norm,inside_cells,inside_cells_phase1,inside_cells_phase2,inside_cells_by_dim,all_err,full_err,cut_err,empty_err,phase1_all_err,phase1_full_err,phase1_cut_err,phase1_empty_err,phase2_all_err,phase2_full_err,phase2_cut_err,phase2_empty_err,pair_order_all,pair_order_full,pair_order_cut
Comp1Fluid_water_to_air,10.0,L^2,16,0,16,"[0, 16]",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5155813762633053e-11,2.5155813762633053e-11,0.0,0.0,NaN,NaN,NaN
Comp1Fluid_water_to_air,5.0,L^2,64,0,64,"[0, 64]",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.4069122712699156e-11,5.4069122712699156e-11,0.0,0.0,NaN,NaN,NaN
Comp1Fluid_water_to_air,2.5,L^2,256,0,256,"[0, 256]",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.9985331595027215e-6,2.9985331595027215e-6,0.0,0.0,NaN,NaN,NaN
Comp1Fluid_water_to_air,1.25,L^2,1016,0,1016,"[0, 1016]",0.11501219389144864,0.013402397850724767,0.11501219389144864,0.0,0.11501219389144864,0.0,0.11501219389144864,0.0,0.07066956136044376,0.013402397850724767,0.06938704947415196,0.0,NaN,NaN,NaN
Comp1Fluid_water_to_air,0.625,L^2,4082,2,4080,"[2, 4080]",0.13960998693476281,0.018200063559986653,0.13944431859872908,0.0,0.13960998693476281,0.006799298674185635,0.13944431859872908,0.0,0.05715805517680468,0.018200063559986653,0.05418303201194165,0.0,-0.2796153201971026,-0.4414523494190667,-0.2779023280649718
Comp1Fluid_water_to_air,0.3125,L^2,16358,20,16338,"[20, 16338]",0.20613035183263678,0.03991136083972885,0.20222958542846195,0.0,0.20613035183263678,0.03991136083972885,0.20222958542846195,0.0,0.058987115524771434,0.03440299919455057,0.047915691003600075,0.0,-0.5621548035821398,-1.1328559818629809,-0.5363049179264388
