t,u_center,u_bulk,tau_w,u_center_exact,u_bulk_exact,tau_w_exact,force
0.35081117965086045,-0.11908995844621134,-0.1789168995167792,0.27769753011439663,-0.11607371788984241,-0.18223552549214841,0.41781000254845974,-5.334084540368232
0.35604716740684345,-0.14726900088532316,-0.2045153082612212,0.285240676615906,-0.1439228716031119,-0.20791169081776043,0.4264765075185366,-5.317214511187563
0.36128315516282644,-0.17535307569369213,-0.2299735524291493,0.29256518681185323,-0.17167338776929225,-0.23344536385590642,0.43485072679333703,-5.296700328781719
0.36651914291880944,-0.20332282607825192,-0.2552741842116787,0.29966691445019983,-0.1993062475707728,-0.2588190451025219,0.44292692110127185,-5.272556052546612
0.37175513067479243,-0.2311589782743295,-0.28039986381958026,0.3065418245723661,-0.22680251282573738,-0.2840153447039237,0.4506995554221772,-5.24479822976314
0.37699111843077543,-0.2588423544023549,-0.3053333713670972,0.3131859989138931,-0.2541433389674496,-0.3090169943749486,0.45816330278074135,-5.213445884256507
0.3822271061867584,-0.2863538852805394,-0.33005761867363065,0.31959564099811294,-0.28130998795937645,-0.33380685923377207,0.46531304789734723,-5.178520503358237
0.3874630939427414,-0.31367462318481787,-0.35455566097505414,0.325767080937883,-0.3082838411373035,-0.3583679495453015,0.4721438906938296,-5.140046023179836
0.3926990816987244,-0.34078575454652976,-0.3788107085369213,0.3316967799617865,-0.3350464119696364,-0.38268343236509095,0.47865114965174393,-5.098048812208176
0.3979350694547074,-0.3676686125778221,-0.4028061381611688,0.3373813346783261,-0.3615793587271472,-0.4067366430758015,0.4848303650208454,-5.052557653233847
0.4031710572106904,-0.3943046898165162,-0.4265255045789224,0.342817481089319,-0.38786449705347836,-0.4305110968082965,0.4906773018755788,-5.003603723624879
0.4084070449666734,-0.4206756505805274,-0.4499525517212697,0.34800209836524626,-0.4138838124277926,-0.4539904997395479,0.49618795301748464,-4.951220573959321
0.4136430327226564,-0.4467633433229818,-0.47307122386029443,0.3529322123927301,-0.4396194725110269,-0.4771587602596096,0.5013585417215336,-4.895444105031357
0.4188790204786394,-0.47254981287932146,-0.4958656766129151,0.3576049991019903,-0.4650538393672849,-0.5000000000000013,0.5061855243245047,-4.836312543246694
0.4241150082346224,-0.4980173125968941,-0.5183202877998497,0.3620177875857171,-0.49016948155199813,-0.5224985647159504,0.5106655926536348,-4.773866414424091
0.4293509959906054,-0.523148316338764,-0.5404196681522073,0.3661680630148452,-0.5149491860585671,-0.5446390350150283,0.5147956762938756,-4.708148516020992
0.4345869837465884,-0.5479255303525216,-0.5621486718585481,0.3700534693608138,-0.5393759701152977,-0.566406236924834,0.5185729446922024,-4.639203887802276
0.4398229715025714,-0.5723319049959532,-0.5834924069451637,0.3736718119287915,-0.5634330928245422,-0.5877852522924745,0.5219948090975337,-4.567079780972266
0.4450589592585544,-0.5963506463097458,-0.6044362454821458,0.3770210597115832,-0.5871040666360757,-0.6087614290087221,0.5250589243349322,-4.491825625791103
0.4502949470145374,-0.6199652274303777,-0.6249658336087434,0.38009934756699076,-0.6103726686468389,-0.6293203910498386,0.5277631904128699,-4.41349299769772
0.45553093477052037,-0.643159399833123,-0.6450671013707338,0.3829049782257062,-0.6332229517193071,-0.649448048330185,0.5301057539624582,-4.332135581962607
0.46076692252650336,-0.6659172043978037,-0.6647262723632604,0.3854364241349823,-0.6556392554108591,-0.6691306063588596,0.5320850095076539,-4.2478091368946185
0.46600291028248636,-0.6882229822882993,-0.6839298731725261,0.3876923291420951,-0.677606216706664,-0.6883545756937555,0.5336996005655723,-4.160571455627004
0.47123889803846936,-0.7100613856381585,-0.7026647426097886,0.3896715100224835,-0.6991087805487235,-0.7071067811865487,0.5349484205761529,-4.070482326508885
0.47647488579445235,-0.7314173880337254,-0.7209180407313399,0.3913729578565125,-0.7201322101538581,-0.7253743710122889,0.5358306136605405,-3.977603492129304
0.48171087355043535,-0.752276294787016,-0.7386772576384389,0.3927958392583356,-0.7406620971135599,-0.7431448254773956,0.5363455752076616,-3.8819986070019445
0.48694686130641834,-0.7726237529903015,-0.7559302220508994,0.3939394974609036,-0.760684371268797,-0.7604059656000323,0.5364929522885945,-3.7837331939395047
0.49218284906240134,-0.7924457613449583,-0.7726651096487345,0.3948034532576108,-0.7801853103529985,-0.777145961456972,0.5362726438984499,-3.6828745991476297
0.49741883681838434,-0.811728679756365,-0.7888704511758886,0.3953874058085672,-0.7991515493966104,-0.7933533402912364,0.5356848010255933,-3.5794919460691887
0.5026548245743673,-0.8304592386880427,-0.8045351403007756,0.39569123330812395,-0.8175700898867759,-0.8090169943749485,0.5347298265481668,-3.473656088010526
0.5078908123303503,-0.8486245482671585,-0.8196484412279234,0.3957149935188835,-0.8354283086758706,-0.8241261886220167,0.533408374957975,-3.3654395595821316
0.5131268000863333,-0.8662121071347936,-0.8341999960558046,0.3954589241741084,-0.8527139666327739,-0.838670567945425,0.5317213519119299,-3.254916526987057
