nx,h,dt,L1_error,L2_error,rel_pos_error,stefan_residual_max,stefan_residual_last,ooc_L1,ooc_L2,ooc_pos
4,0.25,0.03125,0.06945026163860554,0.11334175008951512,0.2955895080951198,0.2909737652752734,0.003928940280158534,NaN,NaN,NaN
8,0.125,0.0078125,0.021313477996259458,0.02579423750178579,0.1483121354322489,0.05479615854717724,0.001313512616383565,1.7042140936865529,2.135558679107349,0.9949584130321437
16,0.0625,0.001953125,0.008154341150363556,0.009197401929154428,0.07004996640515529,0.012021443075986939,9.029991679673083e-6,1.3861258148295361,1.487750506805353,1.0821803852430476
32,0.03125,0.00048828125,0.00330054001877524,0.0036602173747018337,0.03528036114804863,0.0029502667586856763,4.852924485876375e-12,1.3048662248899223,1.3292970574862948,0.9895190296181268
64,0.015625,0.0001220703125,0.0019130680596382242,0.0021735318401030755,0.017155330551160884,0.0006941627050736356,7.04489147140136e-13,0.786813890571063,0.751888100667857,1.0402084049438445
128,0.0078125,3.0517578125e-5,0.0009210316396433546,0.0010116418799621192,0.00849128187444363,0.00016484175387764376,2.9219790649570587e-15,1.0545655778523961,1.1033425617779102,1.0146026544378444
