nx,h,dt,L1_error,L2_error,rel_pos_error,stefan_residual_max,stefan_residual_last,ooc_L1,ooc_L2,ooc_pos
4,0.25,0.03125,0.0693367433204415,0.11324807689599223,0.2952952831932138,0.2909737652752734,0.003866007445775581,NaN,NaN,NaN
8,0.125,0.0078125,0.02339532278810383,0.027587004573372525,0.13214814629056218,0.05479615854717724,0.0018278013181249539,1.567399942271922,2.0374258306570927,1.1600021245158312
16,0.0625,0.001953125,0.013619454043504767,0.01664397129285091,0.05088170153731211,0.012021443075986939,3.451109327201607e-7,0.7805512619860705,0.7289891106465894,1.3769373659298065
32,0.03125,0.00048828125,0.003397826766223194,0.003770188836370399,0.03504145361335453,0.0029502667586856763,1.0619196929564576e-8,2.0029846663076465,2.1422910148990133,0.5380842936249433
64,0.015625,0.0001220703125,0.0022230605539699535,0.002489993237844771,0.016278850670640315,0.0006941627050736356,2.380892080819548e-9,0.6120650539818967,0.598494960832636,1.1060637778718807
128,0.0078125,3.0517578125e-5,0.0009961784221356811,0.0010943413005509144,0.008299936479828431,0.00016484175387764376,4.5292276006081433e-11,1.1580711797250454,1.1860790717328362,0.9718266446255036
