nx,h,dt,L1_error,L2_error,rel_pos_error,stefan_residual_max,stefan_residual_last,ooc_L1,ooc_L2,ooc_pos
4,0.25,0.03125,0.06581448818965607,0.0930757417984555,0.4803472911576818,0.2909737652752734,0.02482265677931353,NaN,NaN,NaN
8,0.125,0.0078125,0.030527496100289826,0.04646757919669679,0.17810280233530204,0.05593134143233549,1.3877787807814457e-17,1.1082959462458493,1.0021807218794379,1.4313676352833904
16,0.0625,0.001953125,0.010821966254408451,0.015082339306389178,0.07788451002426588,0.012324934837859697,4.683753385137379e-17,1.4961466151636929,1.6233642759227136,1.1933018834143425
32,0.03125,0.00048828125,0.0033521170920176964,0.0039964047268414675,0.037750513617402774,0.0028834612803023806,1.9949319973733282e-17,1.6908181982838923,1.916085610048269,1.0448401547227548
64,0.015625,0.0001220703125,0.0019844994939602887,0.00280230930461189,0.017920317556064175,0.0006791203735509438,1.927711462679227e-16,0.7562973499041789,0.5120864943238191,1.0749000704400493
128,0.0078125,3.0517578125e-5,0.0009450389205579397,0.0011544739967374285,0.008670511941722634,0.0001651422379134841,3.449118161219511e-17,1.0703295427191333,1.2793805235274933,1.0474071192620062
