nx,h,dt,L1_error,L2_error,rel_pos_error,stefan_residual_max,stefan_residual_last,ooc_L1,ooc_L2,ooc_pos
4,0.25,0.03125,0.06599457199775684,0.11115642121459174,0.2867686870333797,0.2909737652752734,0.011427834475469412,NaN,NaN,NaN
8,0.125,0.0078125,0.025136800484407876,0.029825271450342895,0.12451538635164257,0.05479615854717724,0.009691734990170571,1.392546339533275,1.8979841179059744,1.2035634743131003
16,0.0625,0.001953125,0.010697659418594746,0.012575978687917114,0.05949609305370931,0.012021443075986939,0.003533904257487612,1.232505850829034,1.245864590632954,1.0654571881733628
32,0.03125,0.00048828125,0.005292580884343701,0.0059410351734719615,0.030085377714332905,0.0029502667586856763,2.47149042876696e-5,1.015251860812024,1.0818844427777166,0.983732464125351
64,0.015625,0.0001220703125,0.003132910522084872,0.00350614155094567,0.013632414092149733,0.0006941627050736356,7.058094873552861e-6,0.7564678465078233,0.7608300877662425,1.1420214055488769
128,0.0078125,3.0517578125e-5,0.0014196489228685094,0.0015786342946959079,0.0070714624488383716,0.00016484175387764376,7.070733343046308e-7,1.1419693685757393,1.1512072459771492,0.9469605493032549
