nx,h,dt,L1_error,L2_error,rel_pos_error,stefan_residual_max,stefan_residual_last,ooc_L1,ooc_L2,ooc_pos
4,0.25,0.03125,0.06883204934793984,0.11292164170484366,0.29406930393578484,0.2909737652752734,0.0035279020060955887,NaN,NaN,NaN
8,0.125,0.0078125,0.022089786124058545,0.026321987317029887,0.14390093526334954,0.05479615854717724,0.0033719930698198064,1.6397010137735708,2.100981686435778,1.0310802294321166
16,0.0625,0.001953125,0.007965234557111827,0.008987727794037653,0.07066187100818344,0.012021443075986939,0.0004994556886253575,1.4715906990074643,1.5502400807977397,1.0260721136976194
32,0.03125,0.00048828125,0.0037961554520770527,0.004223948158233042,0.0339918908541944,0.0029502667586856763,5.074812152038206e-7,1.069177774550539,1.089364302952005,1.0557413335175183
64,0.015625,0.0001220703125,0.0022805829619064414,0.0025534121994246007,0.0160523362875743,0.0006941627050736356,1.1990598283760992e-7,0.7351364189559173,0.726165676192979,1.0824073311580285
128,0.0078125,3.0517578125e-5,0.0010371930766351165,0.0011396171463744992,0.008203782475208242,0.00016484175387764376,5.536188295895473e-9,1.1367181715829884,1.1638772186473945,0.9684221410961261
