nx,h,dt,L1_error,L2_error,rel_pos_error,stefan_residual_max,stefan_residual_last,ooc_L1,ooc_L2,ooc_pos
4,0.25,0.03125,0.07906655261890752,0.11181699104374497,0.4292845756370317,0.2909737652752734,0.1814681602469772,NaN,NaN,NaN
8,0.125,0.0078125,0.03025483823441459,0.04662069212716197,0.17844978775629206,0.05593134143233549,0.0013052385371882594,1.3859016521311038,1.262097100304909,1.266416151636387
16,0.0625,0.001953125,0.0107643020458744,0.015067108746937192,0.0779865843023691,0.012324934837859697,7.522306448047751e-6,1.4909110923150326,1.6295678204691173,1.194220315691303
32,0.03125,0.00048828125,0.0033447070257908032,0.00399053078750512,0.03776437512008715,0.0028834612803023806,9.259798403055868e-6,1.68630302765073,1.916750042571298,1.0462000495973311
64,0.015625,0.0001220703125,0.0019825395650834867,0.0028012051493423824,0.01792425983706502,0.0006791203735509438,2.1190498685988044e-7,0.7545301881115648,0.5105330099699948,1.0751123694564102
128,0.0078125,3.0517578125e-5,0.0009445645600382454,0.0011540660243882664,0.008671562218475004,0.0001651422379134841,2.792590435188151e-7,1.0696283458955622,1.2793218813743168,1.0475497160596132
