nx,h,dt,L1_error,L2_error,rel_pos_error,stefan_residual_max,stefan_residual_last,ooc_L1,ooc_L2,ooc_pos
4,0.25,0.03125,0.06942905632307726,0.11332022517670325,0.2955300066433255,0.2909737652752734,0.00392017220089079,NaN,NaN,NaN
8,0.125,0.0078125,0.021905207488490577,0.026167523597368427,0.14384078319889995,0.05479615854717724,0.0014225315504491354,1.6642656824304467,2.1145560692251686,1.0388318405821246
16,0.0625,0.001953125,0.008910185806171061,0.010094359028371122,0.06732169287454108,0.012021443075986939,0.00019997371139127834,1.297746458060989,1.374228093923342,1.0953294210029918
32,0.03125,0.00048828125,0.0033208090328486276,0.0036831047693427267,0.03523111209335688,0.0029502667586856763,2.265356125342316e-10,1.4239207556173883,1.4545549635882409,0.9342214400283104
64,0.015625,0.0001220703125,0.0019939205778463803,0.00225267738706503,0.01694686446529347,0.0006941627050736356,3.86557138295357e-11,0.7359268160697672,0.7092817211015628,1.0558316467589424
128,0.0078125,3.0517578125e-5,0.0009136831804420502,0.0010035576478206476,0.00850977972958795,0.00016484175387764376,3.5912916249766086e-13,1.1258420424919116,1.1665172230513112,0.9938246741821726
