method,h,lp_norm,inside_cells,inside_cells_phase1,inside_cells_phase2,inside_cells_by_dim,all_err,full_err,cut_err,empty_err,phase1_all_err,phase1_full_err,phase1_cut_err,phase1_empty_err,phase2_all_err,phase2_full_err,phase2_cut_err,phase2_empty_err,pair_order_all,pair_order_full,pair_order_cut
LiuFedkiw_Case2,0.125,L^2,7,3,4,"[3, 4]",0.10413781184413819,0.10010926974667643,0.02868480375516455,0.0,0.10413781184413819,0.10010926974667643,0.02868480375516455,0.0,0.038604529080573886,0.031497039417435535,0.02232142857142857,0.0,NaN,NaN,NaN
LiuFedkiw_Case2,0.0625,L^2,15,7,8,"[7, 8]",0.049768706933321104,0.04897089082453104,0.00887558683505859,0.0,0.049768706933321104,0.04897089082453104,0.00887558683505859,0.0,0.018635612408412876,0.016909988539862832,0.00783187955846485,0.0,1.0651831888788905,1.0315792232454273,1.6923722322182688
LiuFedkiw_Case2,0.03125,L^2,31,15,16,"[15, 16]",0.02436102183584568,0.024182706554426583,0.002942123143079457,0.0,0.02436102183584568,0.024182706554426583,0.002942123143079457,0.0,0.00916554968095464,0.008738908624602597,0.0027638337513124804,0.0,1.0306642549770355,1.0179487186070162,1.5929848784976557
LiuFedkiw_Case2,0.015625,L^2,63,31,32,"[31, 32]",0.012055376957934336,0.012013185192771267,0.0010077177789814492,0.0,0.012055376957934336,0.012013185192771267,0.0010077177789814492,0.0,0.004546212551572551,0.004440054303061473,0.0009767120097250257,0.0,1.014897886034275,1.009357001648375,1.5457659772732044
LiuFedkiw_Case2,0.0078125,L^2,127,63,64,"[63, 64]",0.0059970757492444505,0.005986811730436128,0.00035071761644983547,0.0,0.0059970757492444505,0.005986811730436128,0.00035071761644983547,0.0,0.00226413651739975,0.0022376540773868677,0.00034528017518675307,0.0,1.0073456623238435,1.004758912867214,1.5227098511366453
