method,h,lp_norm,inside_cells,inside_cells_phase1,inside_cells_phase2,inside_cells_by_dim,all_err,full_err,cut_err,empty_err,phase1_all_err,phase1_full_err,phase1_cut_err,phase1_empty_err,phase2_all_err,phase2_full_err,phase2_cut_err,phase2_empty_err,pair_order_all,pair_order_full,pair_order_cut
LiuFedkiw_Poisson2D_Circle,0.0625,L^2,224,187,37,"[187, 37]",0.9758885669893446,0.8372654109746301,0.5013433222513289,0.0,0.5494049457090253,0.5210113799075305,0.17433570023488557,0.0,0.9758885669893446,0.8372654109746301,0.5013433222513289,0.0,NaN,NaN,NaN
LiuFedkiw_Poisson2D_Circle,0.03125,L^2,960,783,177,"[783, 177]",0.9690251194673775,0.9091881404941297,0.33524111821730923,0.0,0.5605224791835525,0.5462583082534199,0.12564756398031712,0.0,0.9690251194673775,0.9091881404941297,0.33524111821730923,0.0,0.010182357064146061,-0.11889383979370081,0.5805997958816338
LiuFedkiw_Poisson2D_Circle,0.015625,L^2,3968,3219,749,"[3219, 749]",0.9655065666803962,0.9317508997192326,0.25306756247169915,0.0,0.5655338459072006,0.5592235002082586,0.08424730073665804,0.0,0.9655065666803962,0.9317508997192326,0.25306756247169915,0.0,0.005247992876766214,-0.03536544137707665,0.40567651180589864
LiuFedkiw_Poisson2D_Circle,0.0078125,L^2,16128,13027,3101,"[13027, 3101]",0.9637312173375069,0.9461961266514811,0.18300477911946883,0.0,0.5679020902041405,0.5649073834503833,0.058244589289247785,0.0,0.9637312173375069,0.9461961266514811,0.18300477911946883,0.0,0.0026552335197267143,-0.022194947992194618,0.4676412738932835
