method,h,lp_norm,inside_cells,inside_cells_phase1,inside_cells_phase2,inside_cells_by_dim,all_err,full_err,cut_err,empty_err,phase1_all_err,phase1_full_err,phase1_cut_err,phase1_empty_err,phase2_all_err,phase2_full_err,phase2_cut_err,phase2_empty_err,pair_order_all,pair_order_full,pair_order_cut
Heat_2ph_2D_MovingVertical_omega50.26548245743669,1.0,L^2,12,4,8,"[4, 8]",2.4909731603531475,0.32020175699521525,2.4703072927101446,0.0,0.7881814367012743,0.0,0.7881814367012743,0.0,2.4909731603531475,0.32020175699521525,2.4703072927101446,0.0,NaN,NaN,NaN
Heat_2ph_2D_MovingVertical_omega50.26548245743669,0.5,L^2,56,24,32,"[24, 32]",1.0579240957349647,0.339324879833084,1.0020289508107567,0.0,0.4742705866854946,0.2091595686296806,0.42565815421021735,0.0,1.0579240957349647,0.339324879833084,1.0020289508107567,0.0,1.2354733567291467,-0.083685990432535,1.3017663245875246
Heat_2ph_2D_MovingVertical_omega50.26548245743669,0.25,L^2,240,112,128,"[112, 128]",0.03915997616948554,0.02775242515685548,0.027628004479292558,0.0,0.02160151061958145,0.019568117219188073,0.009149538214795614,0.0,0.03915997616948554,0.02775242515685548,0.027628004479292558,0.0,4.755712423009652,3.6119814620216077,5.180649018864649
Heat_2ph_2D_MovingVertical_omega50.26548245743669,0.125,L^2,992,448,544,"[448, 544]",0.008199162215389038,0.007978080428123058,0.003326669020933569,0.0,0.0062997412533313,0.005349767572903063,0.003326669020933569,0.0,0.008199162215389038,0.007978080428123058,0.0018911620016971232,0.0,2.255831478187814,1.7985002748413133,3.053981121722095
Heat_2ph_2D_MovingVertical_omega50.26548245743669,0.0625,L^2,4032,1856,2176,"[1856, 2176]",0.00461462087932412,0.0046092761394855766,0.001562194751860655,0.0,0.003693745476529785,0.0033471335800417746,0.001562194751860655,0.0,0.00461462087932412,0.0046092761394855766,0.00022203452403411086,0.0,0.8292643776028074,0.7915014660849842,1.0905040167740865
Heat_2ph_2D_MovingVertical_omega50.26548245743669,0.03125,L^2,16256,7680,8576,"[7680, 8576]",0.001678330489075801,0.0016513886285370797,0.000299514320358541,0.0,0.0013740738098339611,0.0013435415519859825,0.0002880536980472846,0.0,0.001678330489075801,0.0016513886285370797,0.000299514320358541,0.0,1.4591852935116452,1.4808605254539409,2.3828774312416616
