method,h,lp_norm,inside_cells,inside_cells_phase1,inside_cells_phase2,inside_cells_by_dim,all_err,full_err,cut_err,empty_err,phase1_all_err,phase1_full_err,phase1_cut_err,phase1_empty_err,phase2_all_err,phase2_full_err,phase2_cut_err,phase2_empty_err,pair_order_all,pair_order_full,pair_order_cut
Heat_2ph_2D_phase_custom_He0.03333333333333333_Ratio100.0,1.0,L^2,56,1,55,"[1, 55]",0.012144460382390683,0.0068588050127208955,0.01002221092259246,0.0,0.012144460382390683,0.0068588050127208955,0.01002221092259246,0.0,0.0010033002936526152,0.0006295314934741392,0.0007812180092443105,0.0,NaN,NaN,NaN
Heat_2ph_2D_phase_custom_He0.03333333333333333_Ratio100.0,0.5,L^2,240,7,233,"[7, 233]",0.003289866539402538,0.0024568927240159076,0.0021878985327839417,0.0,0.003289866539402538,0.0024568927240159076,0.0021878985327839417,0.0,0.00028399403665222545,0.0002589141796834613,0.00011668787603202756,0.0,1.8841974236009,1.481122375945396,2.1955830679042543
Heat_2ph_2D_phase_custom_He0.03333333333333333_Ratio100.0,0.25,L^2,992,36,956,"[36, 956]",0.0007755521930812968,0.0006562678534138056,0.00041327195497498363,0.0,0.0007755521930812968,0.0006562678534138056,0.00041327195497498363,0.0,7.226687388179163e-5,6.999740226711662e-5,1.796843723038365e-5,0.0,2.0847332790070103,1.904478195229237,2.404382462943805
Heat_2ph_2D_phase_custom_He0.03333333333333333_Ratio100.0,0.125,L^2,4032,170,3862,"[170, 3862]",0.00012562453385376657,0.00011548465141273287,4.944510889921991e-5,0.0,0.00012562453385376657,0.00011548465141273287,4.944510889921991e-5,0.0,6.901532903730976e-5,6.88996867521374e-5,3.993595821496758e-6,0.0,2.6261056319700007,2.5065836441897327,3.0631917423510915
Heat_2ph_2D_phase_custom_He0.03333333333333333_Ratio100.0,0.0625,L^2,16256,739,15517,"[739, 15517]",3.5485148229822923e-5,3.5445631643795845e-5,1.7727167203230415e-6,0.0,6.157012781597273e-6,5.896293905686803e-6,1.7727167203230415e-6,0.0,3.5485148229822923e-5,3.5445631643795845e-5,1.6741989920090473e-6,0.0,1.8238310050503257,1.7040213774448074,4.8017938994527025
Heat_2ph_2D_phase_custom_He0.03333333333333333_Ratio100.0,0.03125,L^2,65280,3092,62188,"[3092, 62188]",2.647515135087048e-5,2.6468591919401834e-5,4.1617293544792765e-6,0.0,2.1092495006843916e-5,2.0677846947731303e-5,4.1617293544792765e-6,0.0,2.647515135087048e-5,2.6468591919401834e-5,5.893054010234543e-7,0.0,0.4225764011140002,0.4213263910534571,-1.2312211344439725
