method,h,lp_norm,inside_cells,inside_cells_by_dim,all_err,full_err,cut_err,empty_err,pair_order_all,pair_order_full,pair_order_cut
Scalar_2D_Diffusion_Heat_Robin,1.0,L^2,1,"[2, 2]",0.15299699564018526,0.04354512752563635,0.14666936470749078,0.0,NaN,NaN,NaN
Scalar_2D_Diffusion_Heat_Robin,0.5,L^2,5,"[4, 4]",0.083057135727385,0.04774833510140993,0.06796016693829347,0.0,0.881327297818085,-0.13293913209543068,1.1098062607221277
Scalar_2D_Diffusion_Heat_Robin,0.25,L^2,37,"[8, 8]",0.02294433302101458,0.017750903160590383,0.014537807770175068,0.0,1.85596625144246,1.4275579994707484,2.2248796620319085
Scalar_2D_Diffusion_Heat_Robin,0.125,L^2,173,"[16, 16]",0.005766509316813104,0.005025759897577885,0.0028274311932901665,0.0,1.992367697938142,1.8204787762156962,2.3622459131774027
Scalar_2D_Diffusion_Heat_Robin,0.0625,L^2,741,"[32, 32]",0.001486371351592859,0.001296129100555616,0.0007275638456718918,0.0,1.955903665453653,1.9551323244519705,1.9583461570264546
Scalar_2D_Diffusion_Heat_Robin,0.03125,L^2,3090,"[64, 64]",0.00037636145653322184,0.00033141715446925735,0.00017835530742680065,0.0,1.9816038072805655,1.9674892397108728,2.0283197063287197
