method,h,lp_norm,inside_cells,inside_cells_by_dim,all_err,full_err,cut_err,empty_err,pair_order_all,pair_order_full,pair_order_cut
Scalar_3D_Diffusion_Heat_Moving,1.0,L^2,1,"[3, 3, 3]",2.5015884358692224,0.9278560544055058,2.3231504137222085,0.0,NaN,NaN,NaN
Scalar_3D_Diffusion_Heat_Moving,0.5,L^2,19,"[6, 6, 6]",0.3695907169669692,0.11632608715178742,0.3508069832772904,0.0,2.758844029162194,2.995726335912358,2.7273331933633855
Scalar_3D_Diffusion_Heat_Moving,0.3333333333333333,L^2,147,"[8, 8, 8]",0.22453844211055635,0.19560553775614226,0.11025418624508589,0.0,1.2290805945722925,-1.281744630902283,2.8546172279460733
Scalar_3D_Diffusion_Heat_Moving,0.25,L^2,389,"[11, 11, 11]",0.18054749788375352,0.16208713501205174,0.07953087234319063,0.0,0.7579653319515015,0.6533810263463186,1.1354312198155752
