method,h,lp_norm,inside_cells,inside_cells_by_dim,all_err,full_err,cut_err,empty_err,pair_order_all,pair_order_full,pair_order_cut,trunc_all,trunc_full,trunc_cut,trunc_pair_order_all,trunc_pair_order_full,trunc_pair_order_cut,trunc_max_all,trunc_max_full,trunc_max_cut,trunc_pair_order_max_all,trunc_pair_order_max_full,trunc_pair_order_max_cut
JohansenColella_P1_Neumann,0.0625,L^1,183,"[10, 10]",0.025560829787047438,0.024062723322274583,0.0014981064647728545,0.0,NaN,NaN,NaN,0.0304973744145552,0.02421124977702854,0.06177101085149561,NaN,NaN,NaN,4.928009681020382,0.10561056583496459,4.928009681020382,NaN,NaN,NaN
JohansenColella_P1_Neumann,0.03125,L^1,778,"[20, 20]",0.012747881980982709,0.01191235908082924,0.0008355229001534747,0.0,1.0036771036648318,1.0143407825354798,0.8423888787604425,0.00924252537138588,0.00852006310563025,0.018149639562703167,1.7223260394302122,1.506741531493059,1.7669890421244,0.17570111141435543,0.048147687422731594,0.17570111141435543,4.8098098677993555,1.1332157658071356,4.8098098677993555
JohansenColella_P1_Neumann,0.015625,L^1,3190,"[39, 39]",0.006285547127679158,0.006186909096243053,9.8638031436106e-5,0.0,1.0201473327926056,0.9451684058248696,3.0824634578369596,0.0037046793875719583,0.003091141751063056,0.012999395250434712,1.318938405302663,1.4627243024650893,0.48149638906079206,0.07378054313154316,0.022977560888368692,0.07378054313154316,1.2518110027747658,1.0672408444771027,1.2518110027747658
JohansenColella_P1_Neumann,0.0078125,L^1,12938,"[77, 77]",0.00315378496618144,0.0031310116030872385,2.2773363094202285e-5,0.0,0.9949540334864228,0.9825899817945014,2.114796647916552,0.0020570317115708833,0.0011172463668114676,0.015447183268723158,0.8487846585346775,1.4681924604272223,-0.24889928383932136,0.17729464400255557,0.011223002973816731,0.17729464400255557,-1.2648366391705972,1.033766907298329,-1.2648366391705972
JohansenColella_P1_Neumann,0.00390625,L^1,52072,"[154, 154]",0.0015829177250030711,0.0015769827399360408,5.934985067032762e-6,0.0,0.9944980257736032,0.9894619849820485,1.9400310545615502,0.0012385627353871582,0.00040419264759993466,0.014569675870666897,0.7318970893970302,1.4668323692596443,0.08437501017143145,0.11200912456406234,0.005546079944304588,0.11200912456406234,0.6625326907956618,1.0169184365461152,0.6625326907956618
JohansenColella_P1_Neumann,0.001953125,L^1,208958,"[308, 308]",0.0007933108976509744,0.0007918102295005297,1.5006681504441523e-6,0.0,0.9966279983260542,0.9939402589606229,1.9836394173900855,0.0009233604632534197,0.00015203166192326133,0.015937120708013026,0.4237010804433918,1.4106712700294795,-0.1294222249325855,0.743925187541016,0.005934425168282806,0.743925187541016,-2.7315412818510754,-0.09763987918781702,-2.7315412818510754
