method,h,lp_norm,inside_cells,inside_cells_by_dim,all_err,full_err,cut_err,empty_err,pair_order_all,pair_order_full,pair_order_cut
Scalar_2D_Diffusion_Heat_Moving_CFL_0p125,1.0,L^2,5,"[4, 4]",0.9209046871200998,0.6836620031502795,0.6169859870437221,0.0,NaN,NaN,NaN
Scalar_2D_Diffusion_Heat_Moving_CFL_0p125,0.5,L^2,21,"[7, 7]",0.17551432450483564,0.08442249416443999,0.15387696574030774,0.0,2.3914630661942486,3.017583887064937,2.0034604364249127
Scalar_2D_Diffusion_Heat_Moving_CFL_0p125,0.25,L^2,97,"[13, 13]",0.09969994241318927,0.06592283535334294,0.07479477452448997,0.0,0.8159242036614572,0.35684915823678,1.0407679008591721
Scalar_2D_Diffusion_Heat_Moving_CFL_0p125,0.125,L^2,449,"[26, 26]",0.034505249406867465,0.031144116403673393,0.014854502686544915,0.0,1.5307768103826294,1.0818186524379412,2.332037174891857
Scalar_2D_Diffusion_Heat_Moving_CFL_0p125,0.0625,L^2,1925,"[51, 51]",0.013093239118029381,0.012313918956331113,0.004449753986323737,0.0,1.3979938132017469,1.338669663353195,1.7391028249629201
Scalar_2D_Diffusion_Heat_Moving_CFL_0p125,0.03125,L^2,7909,"[102, 102]",0.0056531122380219945,0.005584289357401206,0.0008794261472628919,0.0,1.2117048017904317,1.1408443748802102,2.3390912431817634
