method,h,lp_norm,inside_cells,inside_cells_by_dim,all_err,full_err,cut_err,empty_err,pair_order_all,pair_order_full,pair_order_cut
JohansenColella_P1_InfNorm,0.0625,L^Inf,39,"[15, 15]",0.03138571473647293,0.010609113473627784,0.03138571473647293,0.1784453672158234,NaN,NaN,NaN
JohansenColella_P1_InfNorm,0.03125,L^Inf,228,"[29, 29]",0.039592352520194114,0.01723949827815943,0.039592352520194114,0.1784453672158234,-0.33511372945209256,-0.7004136824552621,-0.33511372945209256
JohansenColella_P1_InfNorm,0.015625,L^Inf,1138,"[58, 58]",0.0003499342798668915,0.00012357956788368318,0.0003499342798668915,0.1784453672158234,6.8219939833741385,7.124133744056984,6.8219939833741385
JohansenColella_P1_InfNorm,0.0078125,L^Inf,4868,"[116, 116]",0.00023873686487427964,4.466202661976976e-5,0.00023873686487427964,0.1784453672158234,0.5516626398456043,1.4683196113013843,0.5516626398456043
JohansenColella_P1_InfNorm,0.00390625,L^Inf,20166,"[231, 231]",0.00014222248213709154,1.548155229861431e-5,0.00014222248213709154,0.1784453672158234,0.7472718190866443,1.5284985831746956,0.7472718190866443
JohansenColella_P1_InfNorm,0.001953125,L^Inf,82018,"[461, 461]",7.44402588430601e-5,5.619090871808452e-6,7.44402588430601e-5,0.1784453672158234,0.9339945631853888,1.462141497518326,0.9339945631853888
