method,h,lp_norm,inside_cells,inside_cells_by_dim,all_err,full_err,cut_err,empty_err,pair_order_all,pair_order_full,pair_order_cut
Scalar_2D_Diffusion_Heat_Dirichlet,1.0,L^2,1,"[2, 2]",0.4394770332332385,0.08887293639716685,0.4303971002639704,0.0,NaN,NaN,NaN
Scalar_2D_Diffusion_Heat_Dirichlet,0.5,L^2,5,"[4, 4]",0.191402571259191,0.15694111720319062,0.10956472979770487,0.0,1.1991775622949057,-0.8204073140498601,1.9738849058108205
Scalar_2D_Diffusion_Heat_Dirichlet,0.25,L^2,37,"[8, 8]",0.06902614895562635,0.06743471096637849,0.014736654862122148,0.0,1.471395308689364,1.2186600828460548,2.8943024691367882
Scalar_2D_Diffusion_Heat_Dirichlet,0.125,L^2,173,"[16, 16]",0.01929829738771061,0.019171085133357416,0.0022121882546655754,0.0,1.8386694271509882,1.8145593877655168,2.735863010333975
Scalar_2D_Diffusion_Heat_Dirichlet,0.0625,L^2,741,"[32, 32]",0.005019396561923959,0.004996099736288771,0.0004830416865130113,0.0,1.9428877327149576,1.940057816993088,2.1952545583039753
