method,h,lp_norm,inside_cells,inside_cells_by_dim,all_err,full_err,cut_err,empty_err,pair_order_all,pair_order_full,pair_order_cut
JohansenColella_P1_1997,0.025,L^1,411,"[36, 36]",3.460551606339209e-5,1.960203727596576e-5,1.5003478787426367e-5,0.0,NaN,NaN,NaN
JohansenColella_P1_1997,0.0125,L^1,1825,"[72, 72]",1.0421563193445407e-5,6.291866499675461e-6,4.129696693769952e-6,0.0,1.7314303270289995,1.639443638893129,1.861189318871278
JohansenColella_P1_1997,0.00625,L^1,7723,"[144, 144]",2.9577080060661076e-6,1.9484768613393242e-6,1.009231144726781e-6,0.0,1.8170201550878124,1.691141260852979,2.0327791930954486
JohansenColella_P1_1997,0.003125,L^1,31691,"[288, 288]",7.820014812283062e-7,5.30462985326489e-7,2.5153849590181224e-7,0.0,1.9192363868937277,1.8770228079205027,2.004405518800858
JohansenColella_P1_1997,0.0015625,L^1,128577,"[576, 576]",2.2046240125132053e-7,1.5848507807726806e-7,6.197732317405395e-8,0.0,1.8266387078053945,1.7429050742130114,2.0209668587668532
