nx,h,dt,qn_mean_gas,qn_mean_liq,qn_mean_ana_gas,qn_mean_ana_liq,qn_err_gas,qn_err_liq,qn_err_max,qn_pairwise_orders,c_interface_gas,c_interface_liq,c_interface_ana_gas,c_interface_ana_liq,c_interface_err_gas,c_interface_err_liq,c_interface_err_max,c_pairwise_orders
8,1.25,0.78125,0.0815355209061093,-0.08153552109194082,0.20929656669420119,-0.20929656669420119,0.1277610457880919,0.12776104560226037,0.1277610457880919,NaN,0.816850036143144,0.08168500361431441,0.9238821751061583,0.09423801798258619,0.10703213896301433,0.012553014368271775,0.10703213896301433,NaN
16,0.625,0.1953125,0.14834257121726696,-0.14834257129919287,0.20929656669420119,-0.20929656669420119,0.060953995476934225,0.060953995395008315,0.060953995476934225,1.0676553307335828,0.9046203634118151,0.09046203634118151,0.9238821751061583,0.09423801798258619,0.019261811694343267,0.003775981641404677,0.019261811694343267,2.4742287562123915
32,0.3125,0.048828125,0.1900338911730933,-0.1900338902865668,0.20929656669420119,-0.20929656669420119,0.019262675521107886,0.019262676407634377,0.019262676407634377,1.6619126222397076,0.9143042727318843,0.09143042727318844,0.9238821751061583,0.09423801798258619,0.009577902374274028,0.0028075907093977476,0.009577902374274028,1.007961768444116
64,0.15625,0.01220703125,0.19854023195492473,-0.19854023112247354,0.20929656669420119,-0.20929656669420119,0.010756334739276452,0.010756335571727643,0.010756335571727643,0.8406214993737339,0.9215695850653562,0.0921569585065356,0.9238821751061583,0.09423801798258619,0.002312590040802087,0.002081059476050584,0.002312590040802087,2.050200192412577
128,0.078125,0.0030517578125,0.19940369111514122,-0.19940368945733597,0.20929656669420119,-0.20929656669420119,0.009892875579059962,0.009892877236865216,0.009892877236865216,0.12072459018086916,0.9232800787373443,0.09232800787373444,0.9238821751061583,0.09423801798258619,0.0006020963688140313,0.0019100101088517507,0.0019100101088517507,0.2759292642839894
256,0.0390625,0.000762939453125,0.19958835392571628,-0.1995883576974603,0.20929656669420119,-0.20929656669420119,0.009708212768484908,0.00970820899674088,0.009708212768484908,0.02718444690824846,0.9237045090398665,0.09237045090398668,0.9238821751061583,0.09423801798258619,0.00017766606629188164,0.0018675670785995024,0.0018675670785995024,0.032420211693524895
